datetime,symbol,open,high,low,close,volume
2022-11-21 09:15:00,NSE:ACI,450.0,476.0,440.20001,458.14999,22187351.0
2022-11-22 09:15:00,NSE:ACI,460.79999,478.0,450.0,454.85001,4464605.0
2022-11-23 09:15:00,NSE:ACI,458.89999,471.64999,455.60001,464.70001,1736495.0
2022-11-24 09:15:00,NSE:ACI,468.0,509.0,465.0,502.39999,4878787.0
2022-11-25 09:15:00,NSE:ACI,495.95001,538.79999,493.20001,534.0,3312638.0
2022-11-28 09:15:00,NSE:ACI,527.95001,547.0,514.34998,539.54999,1577078.0
2022-11-29 09:15:00,NSE:ACI,542.29999,554.45001,534.0,539.15002,885600.0
2022-11-30 09:15:00,NSE:ACI,541.0,543.25,502.60001,516.40002,469673.0
2022-12-01 09:15:00,NSE:ACI,517.90002,535.0,514.0,530.84998,547914.0
2022-12-02 09:15:00,NSE:ACI,530.84998,538.79999,515.34998,521.95001,270405.0
2022-12-05 09:15:00,NSE:ACI,524.59998,533.0,518.0,519.45001,410127.0
2022-12-06 09:15:00,NSE:ACI,522.04999,523.40002,502.0,504.89999,235149.0
2022-12-07 09:15:00,NSE:ACI,505.64999,525.0,505.64999,514.75,490412.0
2022-12-08 09:15:00,NSE:ACI,517.34998,534.45001,504.20001,527.90002,422580.0
2022-12-09 09:15:00,NSE:ACI,530.54999,534.45001,516.40002,521.20001,235446.0
2022-12-12 09:15:00,NSE:ACI,520.0,535.0,512.79999,533.95001,351782.0
2022-12-13 09:15:00,NSE:ACI,535.0,554.5,525.0,530.45001,741309.0
2022-12-14 09:15:00,NSE:ACI,533.15002,541.20001,515.09998,517.29999,316805.0
2022-12-15 09:15:00,NSE:ACI,519.90002,523.65002,508.10001,513.15002,367466.0
2022-12-16 09:15:00,NSE:ACI,509.39999,514.70001,501.0,508.60001,509306.0
2022-12-19 09:15:00,NSE:ACI,507.95001,517.45001,507.89999,510.29999,140417.0
2022-12-20 09:15:00,NSE:ACI,512.90002,512.95001,505.0,510.45001,109997.0
2022-12-21 09:15:00,NSE:ACI,510.45001,514.40002,485.0,499.10001,326458.0
2022-12-22 09:15:00,NSE:ACI,498.04999,507.5,471.64999,495.39999,533055.0
2022-12-23 09:15:00,NSE:ACI,485.0,494.0,477.79999,486.5,295703.0
2022-12-26 09:15:00,NSE:ACI,483.25,496.0,477.0,492.5,195031.0
2022-12-27 09:15:00,NSE:ACI,495.0,520.0,490.04999,516.75,309484.0
2022-12-28 09:15:00,NSE:ACI,517.40002,532.79999,517.40002,524.15002,201311.0
2022-12-29 09:15:00,NSE:ACI,525.0,528.34998,521.25,526.54999,293939.0
2022-12-30 09:15:00,NSE:ACI,529.20001,532.0,522.09998,526.25,151449.0
2023-01-02 09:15:00,NSE:ACI,528.90002,533.95001,523.0,525.25,188657.0
