datetime,symbol,open,high,low,close,volume
2020-11-06 09:15:00,NSE:AARON,33.0,33.0,30.299999,32.700001,58838.0
2020-11-09 09:15:00,NSE:AARON,33.700001,33.700001,31.5,32.299999,18445.0
2020-11-10 09:15:00,NSE:AARON,33.450001,33.450001,30.25,31.75,3622.0
2020-11-11 09:15:00,NSE:AARON,31.25,32.349998,31.25,31.35,3211.0
2020-11-12 09:15:00,NSE:AARON,31.35,32.150002,28.0,30.5,12063.0
2020-11-13 09:15:00,NSE:AARON,30.5,32.150002,30.25,32.099998,5043.0
2020-11-14 18:00:00,NSE:AARON,32.099998,32.900002,31.0,31.9,193.0
2020-11-17 09:15:00,NSE:AARON,31.9,32.25,31.35,31.9,4650.0
2020-11-18 09:15:00,NSE:AARON,30.049999,33.400002,28.1,32.25,2091.0
2020-11-19 09:15:00,NSE:AARON,32.5,38.700001,30.1,38.700001,33724.0
2020-11-20 09:15:00,NSE:AARON,45.450001,46.400002,45.0,46.400002,38480.0
2020-11-23 09:15:00,NSE:AARON,51.0,51.0,47.349998,51.0,37268.0
2020-11-24 09:15:00,NSE:AARON,56.099998,56.099998,54.150002,56.099998,84409.0
2020-11-25 09:15:00,NSE:AARON,61.450001,61.700001,61.400002,61.700001,38559.0
2020-11-26 09:15:00,NSE:AARON,64.75,64.75,64.75,64.75,20249.0
2020-11-27 09:15:00,NSE:AARON,67.949997,67.949997,61.549999,61.549999,89970.0
2020-12-01 09:15:00,NSE:AARON,58.5,58.5,58.5,58.5,7297.0
2020-12-02 09:15:00,NSE:AARON,55.599998,55.599998,55.599998,55.599998,3544.0
2020-12-03 09:15:00,NSE:AARON,52.849998,58.349998,52.849998,57.0,66462.0
2020-12-04 09:15:00,NSE:AARON,57.5,57.5,54.150002,54.150002,13353.0
2020-12-07 09:15:00,NSE:AARON,53.0,56.0,51.450001,51.799999,28886.0
2020-12-08 09:15:00,NSE:AARON,49.25,51.950001,49.25,49.549999,34863.0
2020-12-09 09:15:00,NSE:AARON,49.0,51.0,47.099998,49.700001,8768.0
2020-12-10 09:15:00,NSE:AARON,49.700001,51.0,48.049999,49.849998,5390.0
2020-12-11 09:15:00,NSE:AARON,49.849998,50.0,47.450001,49.75,4684.0
2020-12-14 09:15:00,NSE:AARON,51.0,52.200001,47.450001,51.0,12218.0
2020-12-15 09:15:00,NSE:AARON,53.549999,53.549999,48.450001,50.349998,14731.0
2020-12-16 09:15:00,NSE:AARON,50.349998,52.849998,49.0,50.700001,23191.0
2020-12-17 09:15:00,NSE:AARON,50.700001,53.200001,49.400002,51.799999,6778.0
2020-12-18 09:15:00,NSE:AARON,52.75,52.75,50.049999,51.150002,4971.0
2020-12-21 09:15:00,NSE:AARON,49.599998,51.150002,49.099998,50.150002,4298.0
2020-12-22 09:15:00,NSE:AARON,48.349998,49.849998,47.650002,48.950001,19520.0
2020-12-23 09:15:00,NSE:AARON,48.0,50.799999,48.0,49.700001,6135.0
2020-12-24 09:15:00,NSE:AARON,50.0,51.400002,48.0,49.200001,12766.0
2020-12-28 09:15:00,NSE:AARON,49.799999,51.650002,49.75,51.549999,12232.0
2020-12-29 09:15:00,NSE:AARON,52.599998,53.5,49.599998,53.049999,7547.0
2020-12-30 09:15:00,NSE:AARON,53.049999,53.049999,50.799999,52.0,2054.0
2020-12-31 09:15:00,NSE:AARON,52.75,52.75,50.049999,50.599998,7291.0
2021-01-01 09:15:00,NSE:AARON,52.900002,52.900002,50.400002,51.849998,10752.0
2021-01-04 09:15:00,NSE:AARON,50.450001,54.400002,50.450001,54.099998,10634.0
2021-01-05 09:15:00,NSE:AARON,55.900002,55.900002,51.650002,53.400002,3134.0
2021-01-06 09:15:00,NSE:AARON,54.950001,54.950001,52.799999,53.650002,8400.0
2021-01-07 09:15:00,NSE:AARON,53.950001,53.950001,52.599998,53.400002,991.0
2021-01-08 09:15:00,NSE:AARON,53.400002,54.099998,52.200001,54.0,5568.0
2021-01-11 09:15:00,NSE:AARON,56.700001,56.700001,53.049999,53.700001,3531.0
2021-01-12 09:15:00,NSE:AARON,53.700001,56.349998,51.099998,55.099998,10386.0
2021-01-13 09:15:00,NSE:AARON,52.700001,55.900002,52.700001,53.049999,3590.0
2021-01-14 09:15:00,NSE:AARON,52.849998,53.799999,50.400002,50.599998,9017.0
2021-01-15 09:15:00,NSE:AARON,50.599998,51.549999,50.5,51.400002,755.0
2021-01-18 09:15:00,NSE:AARON,53.5,53.5,50.099998,51.400002,2152.0
2021-01-19 09:15:00,NSE:AARON,51.400002,51.799999,50.099998,51.0,634.0
2021-01-20 09:15:00,NSE:AARON,49.049999,53.450001,49.049999,51.0,564.0
2021-01-21 09:15:00,NSE:AARON,51.450001,51.450001,49.0,49.549999,910.0
2021-01-22 09:15:00,NSE:AARON,49.549999,52.0,47.650002,48.25,5819.0
2021-01-25 09:15:00,NSE:AARON,48.25,50.650002,46.5,49.650002,4886.0
2021-01-27 09:15:00,NSE:AARON,50.0,50.0,47.200001,47.200001,1625.0
2021-01-28 09:15:00,NSE:AARON,45.549999,48.849998,45.049999,47.200001,894.0
2021-01-29 09:15:00,NSE:AARON,49.299999,49.549999,45.049999,49.099998,7111.0
2021-02-01 09:15:00,NSE:AARON,50.099998,50.549999,46.849998,47.450001,10516.0
2021-02-02 09:15:00,NSE:AARON,49.799999,49.799999,47.099998,49.349998,14712.0
2021-02-03 09:15:00,NSE:AARON,47.299999,49.5,46.900002,48.0,13621.0
2021-02-04 09:15:00,NSE:AARON,49.549999,49.849998,47.650002,48.099998,3768.0
2021-02-05 09:15:00,NSE:AARON,50.200001,50.200001,46.549999,48.150002,2913.0
2021-02-08 09:15:00,NSE:AARON,49.950001,49.950001,48.349998,49.200001,1942.0
2021-02-09 09:15:00,NSE:AARON,51.900002,52.0,49.799999,49.799999,7251.0
2021-02-10 09:15:00,NSE:AARON,49.799999,54.75,49.799999,52.849998,9284.0
2021-02-11 09:15:00,NSE:AARON,52.849998,58.099998,51.650002,55.75,24845.0
2021-02-12 09:15:00,NSE:AARON,55.900002,61.099998,53.950001,58.099998,23592.0
2021-02-15 09:15:00,NSE:AARON,59.299999,59.299999,53.349998,53.799999,19528.0
2021-02-16 09:15:00,NSE:AARON,56.900002,59.150002,52.150002,58.099998,34240.0
2021-02-17 09:15:00,NSE:AARON,59.099998,60.0,55.150002,57.099998,6012.0
2021-02-18 09:15:00,NSE:AARON,58.25,62.799999,57.099998,61.049999,8785.0
2021-02-19 09:15:00,NSE:AARON,62.299999,63.900002,58.099998,59.599998,5302.0
2021-02-22 09:15:00,NSE:AARON,60.0,62.0,56.75,61.299999,6256.0
2021-02-23 09:15:00,NSE:AARON,61.5,63.549999,59.450001,60.150002,4887.0
2021-02-24 09:15:00,NSE:AARON,58.950001,63.299999,58.099998,61.200001,1498.0
2021-02-25 09:15:00,NSE:AARON,61.25,62.450001,60.0,61.200001,1824.0
2021-02-26 09:15:00,NSE:AARON,61.200001,62.599998,58.0,60.599998,2828.0
2021-03-01 09:15:00,NSE:AARON,62.0,63.0,56.599998,58.700001,8244.0
2021-03-02 09:15:00,NSE:AARON,59.5,62.0,58.25,58.950001,2259.0
2021-03-03 09:15:00,NSE:AARON,57.150002,62.599998,55.25,58.650002,8096.0
2021-03-04 09:15:00,NSE:AARON,61.950001,61.950001,57.5,59.25,7232.0
2021-03-05 09:15:00,NSE:AARON,58.450001,60.799999,57.549999,58.349998,2173.0
2021-03-08 09:15:00,NSE:AARON,62.049999,62.049999,57.700001,58.900002,1888.0
2021-03-09 09:15:00,NSE:AARON,58.900002,64.75,58.299999,63.299999,7751.0
2021-03-10 09:15:00,NSE:AARON,66.800003,66.949997,62.349998,63.049999,5360.0
2021-03-12 09:15:00,NSE:AARON,62.200001,63.349998,62.0,63.0,2305.0
2021-03-15 09:15:00,NSE:AARON,63.0,63.0,59.0,60.549999,1551.0
2021-03-16 09:15:00,NSE:AARON,59.049999,64.0,59.049999,62.150002,1565.0
2021-03-17 09:15:00,NSE:AARON,63.900002,64.0,60.450001,63.599998,3186.0
2021-03-18 09:15:00,NSE:AARON,63.599998,63.900002,58.5,59.150002,1850.0
2021-03-19 09:15:00,NSE:AARON,60.900002,60.900002,57.349998,59.299999,2421.0
2021-03-22 09:15:00,NSE:AARON,59.700001,60.25,57.5,58.349998,2020.0
2021-03-23 09:15:00,NSE:AARON,58.349998,60.0,56.0,56.200001,3640.0
2021-03-24 09:15:00,NSE:AARON,57.5,58.0,56.0,57.799999,2800.0
2021-03-25 09:15:00,NSE:AARON,57.900002,57.900002,56.0,56.099998,884.0
2021-03-26 09:15:00,NSE:AARON,57.700001,57.700001,54.549999,55.349998,3009.0
2021-03-30 09:15:00,NSE:AARON,55.700001,57.599998,54.099998,55.599998,2312.0
2021-03-31 09:15:00,NSE:AARON,55.599998,57.700001,54.549999,57.200001,1575.0
2021-04-01 09:15:00,NSE:AARON,57.5,58.450001,55.599998,57.799999,1166.0
2021-04-05 09:15:00,NSE:AARON,60.200001,60.200001,56.150002,58.400002,1006.0
2021-04-06 09:15:00,NSE:AARON,58.400002,58.400002,54.099998,57.599998,3359.0
2021-04-07 09:15:00,NSE:AARON,57.599998,57.599998,55.900002,56.900002,324.0
2021-04-08 09:15:00,NSE:AARON,56.950001,57.5,56.099998,56.299999,483.0
2021-04-09 09:15:00,NSE:AARON,54.049999,56.5,54.049999,56.5,355.0
2021-04-12 09:15:00,NSE:AARON,57.650002,57.650002,54.25,54.950001,1267.0
2021-04-13 09:15:00,NSE:AARON,54.299999,56.400002,54.049999,54.849998,921.0
2021-04-15 09:15:00,NSE:AARON,53.25,57.099998,53.25,56.299999,229.0
2021-04-16 09:15:00,NSE:AARON,55.25,56.950001,54.599998,55.599998,517.0
2021-04-19 09:15:00,NSE:AARON,55.599998,57.900002,54.599998,55.5,709.0
2021-04-20 09:15:00,NSE:AARON,56.75,56.799999,53.950001,54.0,1780.0
2021-04-22 09:15:00,NSE:AARON,56.25,60.0,45.049999,51.5,15418.0
2021-04-23 09:15:00,NSE:AARON,51.549999,55.75,51.0,53.299999,3689.0
2021-04-26 09:15:00,NSE:AARON,54.849998,54.849998,50.299999,53.5,983.0
2021-04-27 09:15:00,NSE:AARON,53.950001,54.849998,51.450001,53.700001,3688.0
2021-04-28 09:15:00,NSE:AARON,54.0,54.0,51.099998,52.799999,3890.0
2021-04-29 09:15:00,NSE:AARON,52.799999,54.5,51.099998,51.700001,4329.0
2021-04-30 09:15:00,NSE:AARON,53.75,53.75,51.349998,51.450001,671.0
2021-05-03 09:15:00,NSE:AARON,54.450001,54.450001,51.700001,52.950001,1255.0
2021-05-04 09:15:00,NSE:AARON,54.0,55.450001,51.549999,52.950001,6868.0
2021-05-05 09:15:00,NSE:AARON,54.049999,54.450001,52.049999,52.099998,415.0
2021-05-06 09:15:00,NSE:AARON,54.0,54.0,51.400002,52.900002,779.0
2021-05-07 09:15:00,NSE:AARON,53.799999,55.450001,52.099998,54.650002,5458.0
2021-05-10 09:15:00,NSE:AARON,54.650002,58.450001,53.299999,57.0,6605.0
2021-05-11 09:15:00,NSE:AARON,57.0,57.0,54.299999,56.5,3237.0
2021-05-12 09:15:00,NSE:AARON,57.650002,67.800003,56.099998,67.800003,48099.0
2021-05-14 09:15:00,NSE:AARON,74.949997,81.349998,74.949997,81.349998,133529.0
2021-05-17 09:15:00,NSE:AARON,89.449997,89.449997,75.650002,88.099998,194436.0
2021-05-18 09:15:00,NSE:AARON,91.5,96.900002,91.5,96.900002,69823.0
2021-05-19 09:15:00,NSE:AARON,101.0,106.55,101.0,106.55,86723.0
2021-05-20 09:15:00,NSE:AARON,106.0,106.0,101.25,101.25,8671.0
2021-05-21 09:15:00,NSE:AARON,96.199997,96.199997,96.199997,96.199997,2995.0
2021-05-24 09:15:00,NSE:AARON,91.400002,91.400002,91.400002,91.400002,3425.0
2021-05-25 09:15:00,NSE:AARON,86.849998,86.849998,86.849998,86.849998,2865.0
2021-05-26 09:15:00,NSE:AARON,82.550003,91.150002,82.550003,91.150002,34613.0
2021-05-27 09:15:00,NSE:AARON,86.599998,91.099998,86.599998,86.699997,27353.0
2021-05-28 09:15:00,NSE:AARON,84.0,89.900002,82.599998,86.900002,8881.0
2021-05-31 09:15:00,NSE:AARON,87.949997,91.199997,82.650002,90.449997,24956.0
2021-06-01 09:15:00,NSE:AARON,91.150002,91.150002,86.0,87.349998,7798.0
2021-06-02 09:15:00,NSE:AARON,87.349998,91.699997,83.050003,88.0,11368.0
2021-06-03 09:15:00,NSE:AARON,90.849998,90.849998,85.0,86.099998,13884.0
2021-06-04 09:15:00,NSE:AARON,86.150002,88.949997,84.050003,85.150002,7401.0
2021-06-07 09:15:00,NSE:AARON,84.0,86.0,81.150002,84.349998,7161.0
2021-06-08 09:15:00,NSE:AARON,86.699997,86.699997,81.050003,83.550003,6934.0
2021-06-09 09:15:00,NSE:AARON,83.550003,85.800003,79.400002,81.550003,11842.0
2021-06-10 09:15:00,NSE:AARON,82.800003,82.800003,79.849998,81.650002,5494.0
2021-06-11 09:15:00,NSE:AARON,81.0,83.5,79.0,81.75,4520.0
2021-06-14 09:15:00,NSE:AARON,82.949997,82.949997,79.0,81.5,7100.0
2021-06-15 09:15:00,NSE:AARON,81.5,81.5,77.449997,78.449997,8218.0
2021-06-16 09:15:00,NSE:AARON,79.900002,79.900002,74.550003,75.25,9323.0
2021-06-17 09:15:00,NSE:AARON,75.25,75.25,71.5,71.5,7129.0
2021-06-18 09:15:00,NSE:AARON,72.900002,72.900002,67.949997,68.0,11828.0
2021-06-21 09:15:00,NSE:AARON,67.900002,71.400002,65.050003,71.400002,26151.0
2021-06-22 09:15:00,NSE:AARON,71.400002,74.949997,69.0,74.949997,9656.0
2021-06-23 09:15:00,NSE:AARON,76.449997,78.650002,75.0,78.650002,7788.0
2021-06-24 09:15:00,NSE:AARON,80.5,80.5,74.800003,76.699997,7632.0
2021-06-25 09:15:00,NSE:AARON,76.800003,80.5,73.099998,80.400002,20497.0
2021-06-28 09:15:00,NSE:AARON,80.75,83.900002,78.599998,82.599998,8539.0
2021-06-29 09:15:00,NSE:AARON,82.599998,84.900002,79.650002,80.449997,4877.0
2021-06-30 09:15:00,NSE:AARON,83.900002,83.900002,78.0,79.25,6149.0
2021-07-01 09:15:00,NSE:AARON,80.900002,81.0,76.300003,80.150002,9572.0
2021-07-02 09:15:00,NSE:AARON,80.150002,84.150002,80.150002,84.0,18563.0
2021-07-05 09:15:00,NSE:AARON,85.949997,88.199997,80.800003,86.550003,20311.0
2021-07-06 09:15:00,NSE:AARON,86.550003,90.849998,86.550003,90.349998,11834.0
2021-07-07 09:15:00,NSE:AARON,90.400002,94.849998,85.849998,94.150002,17546.0
2021-07-08 09:15:00,NSE:AARON,94.099998,94.199997,89.75,93.25,8232.0
2021-07-09 09:15:00,NSE:AARON,91.400002,97.900002,88.75,97.900002,19058.0
2021-07-12 09:15:00,NSE:AARON,102.75,102.75,102.75,102.75,76252.0
2021-07-13 09:15:00,NSE:AARON,107.8,107.85,107.8,107.85,46338.0
2021-07-14 09:15:00,NSE:AARON,113.2,113.2,108.0,113.2,148214.0
2021-07-15 09:15:00,NSE:AARON,114.95,118.85,107.55,118.85,62358.0
2021-07-16 09:15:00,NSE:AARON,124.0,124.75,119.0,121.85,40551.0
2021-07-19 09:15:00,NSE:AARON,116.15,122.0,115.8,117.35,24291.0
2021-07-20 09:15:00,NSE:AARON,118.95,118.95,111.5,111.55,29601.0
2021-07-22 09:15:00,NSE:AARON,106.0,116.75,106.0,113.5,25408.0
2021-07-23 09:15:00,NSE:AARON,113.5,119.15,113.5,119.15,11660.0
2021-07-26 09:15:00,NSE:AARON,125.1,125.1,120.0,125.1,17778.0
2021-07-27 09:15:00,NSE:AARON,131.35001,131.35001,126.45,130.25,36092.0
2021-07-28 09:15:00,NSE:AARON,125.05,134.0,123.75,131.0,18716.0
2021-07-29 09:15:00,NSE:AARON,136.0,136.0,125.0,127.2,11142.0
2021-07-30 09:15:00,NSE:AARON,128.39999,128.89999,120.85,121.2,16935.0
2021-08-02 09:15:00,NSE:AARON,125.5,125.5,115.15,116.9,26552.0
2021-08-03 09:15:00,NSE:AARON,115.15,119.0,111.7,116.05,34427.0
2021-08-04 09:15:00,NSE:AARON,113.0,120.95,113.0,115.95,11490.0
2021-08-05 09:15:00,NSE:AARON,116.25,116.4,111.1,111.9,13628.0
2021-08-06 09:15:00,NSE:AARON,115.0,117.45,112.4,115.7,11738.0
2021-08-09 09:15:00,NSE:AARON,119.9,119.9,109.95,109.95,23034.0
2021-08-10 09:15:00,NSE:AARON,106.25,115.0,104.5,104.85,22396.0
2021-08-11 09:15:00,NSE:AARON,103.4,110.05,100.55,109.95,17381.0
2021-08-12 09:15:00,NSE:AARON,113.0,113.0,105.3,109.45,8238.0
2021-08-13 09:15:00,NSE:AARON,109.5,110.75,104.0,104.55,24033.0
2021-08-16 09:15:00,NSE:AARON,106.65,107.05,103.05,103.7,5437.0
2021-08-17 09:15:00,NSE:AARON,105.8,105.8,98.550003,100.6,10625.0
2021-08-18 09:15:00,NSE:AARON,100.6,104.95,100.6,103.55,2746.0
2021-08-20 09:15:00,NSE:AARON,102.5,103.0,98.550003,99.800003,7099.0
2021-08-23 09:15:00,NSE:AARON,99.800003,103.0,95.0,96.900002,4546.0
2021-08-24 09:15:00,NSE:AARON,100.0,101.0,92.099998,95.449997,14606.0
2021-08-25 09:15:00,NSE:AARON,95.0,97.5,95.0,95.800003,3328.0
2021-08-26 09:15:00,NSE:AARON,95.800003,99.699997,93.849998,97.599998,8070.0
2021-08-27 09:15:00,NSE:AARON,96.050003,102.45,96.050003,102.45,9679.0
2021-08-30 09:15:00,NSE:AARON,107.5,107.55,102.25,103.9,17207.0
2021-08-31 09:15:00,NSE:AARON,108.65,108.65,100.05,103.2,7758.0
2021-09-01 09:15:00,NSE:AARON,100.1,105.0,98.75,101.25,10217.0
2021-09-02 09:15:00,NSE:AARON,98.349998,106.0,98.349998,104.05,7478.0
2021-09-03 09:15:00,NSE:AARON,106.2,106.2,100.95,102.0,5829.0
2021-09-06 09:15:00,NSE:AARON,100.35,103.0,100.35,102.1,2626.0
2021-09-07 09:15:00,NSE:AARON,105.95,105.95,100.05,102.0,2776.0
2021-09-08 09:15:00,NSE:AARON,102.65,102.8,98.5,100.15,8792.0
2021-09-09 09:15:00,NSE:AARON,101.0,104.95,99.0,100.15,4956.0
2021-09-13 09:15:00,NSE:AARON,102.2,105.15,101.25,104.85,14430.0
2021-09-14 09:15:00,NSE:AARON,108.0,108.0,105.1,106.35,4575.0
2021-09-15 09:15:00,NSE:AARON,109.8,109.8,103.1,103.15,8412.0
2021-09-16 09:15:00,NSE:AARON,106.0,107.95,101.35,102.8,14271.0
2021-09-17 09:15:00,NSE:AARON,104.7,104.7,100.0,101.0,5112.0
2021-09-20 09:15:00,NSE:AARON,101.65,101.65,95.949997,98.150002,4691.0
2021-09-21 09:15:00,NSE:AARON,97.800003,103.05,95.199997,101.05,8307.0
2021-09-22 09:15:00,NSE:AARON,99.0,102.0,96.0,101.0,11876.0
2021-09-23 09:15:00,NSE:AARON,101.35,102.35,99.050003,99.800003,2278.0
2021-09-24 09:15:00,NSE:AARON,99.050003,103.3,99.050003,101.8,2228.0
2021-09-27 09:15:00,NSE:AARON,103.15,103.2,99.75,102.5,4435.0
2021-09-28 09:15:00,NSE:AARON,104.0,104.5,97.550003,98.699997,11240.0
2021-09-29 09:15:00,NSE:AARON,101.9,101.9,98.0,98.400002,4455.0
2021-09-30 09:15:00,NSE:AARON,98.0,100.0,97.150002,98.300003,4220.0
2021-10-01 09:15:00,NSE:AARON,103.2,103.2,98.5,99.300003,3026.0
2021-10-04 09:15:00,NSE:AARON,99.400002,104.25,99.400002,103.05,14090.0
2021-10-05 09:15:00,NSE:AARON,104.5,108.2,103.85,108.2,11629.0
2021-10-06 09:15:00,NSE:AARON,113.6,113.6,106.3,113.6,15903.0
2021-10-07 09:15:00,NSE:AARON,119.0,119.25,115.0,118.95,11977.0
2021-10-08 09:15:00,NSE:AARON,121.45,123.0,113.05,113.55,12851.0
2021-10-11 09:15:00,NSE:AARON,117.9,117.9,110.05,113.7,6563.0
2021-10-12 09:15:00,NSE:AARON,114.9,114.9,110.75,112.95,2633.0
