datetime,symbol,open,high,low,close,volume
1999-12-01 09:15:00,NSE:ACCELYA,358.95,358.95,348.15,358.95,120150.0
1999-12-02 09:15:00,NSE:ACCELYA,387.65,387.7,364.35,387.7,153050.0
1999-12-03 09:15:00,NSE:ACCELYA,404.9,418.75,400.2,418.75,209750.0
1999-12-06 09:15:00,NSE:ACCELYA,448.7,452.25,448.7,452.25,15700.0
1999-12-07 09:15:00,NSE:ACCELYA,488.45,488.45,488.45,488.45,58650.0
1999-12-08 09:15:00,NSE:ACCELYA,526.9,527.55,449.4,475.0,272100.0
1999-12-09 09:15:00,NSE:ACCELYA,494.0,524.75,467.0,524.75,364700.0
1999-12-10 09:15:00,NSE:ACCELYA,545.0,566.35,530.0,566.35,150200.0
1999-12-13 09:15:00,NSE:ACCELYA,611.7,611.7,578.0,610.0,258650.0
1999-12-14 09:15:00,NSE:ACCELYA,615.0,626.8,570.0,580.0,256250.0
1999-12-15 09:15:00,NSE:ACCELYA,587.0,599.0,535.0,560.0,312150.0
1999-12-16 09:15:00,NSE:ACCELYA,574.4,603.65,562.5,603.65,145850.0
1999-12-17 09:15:00,NSE:ACCELYA,630.0,651.95,630.0,651.95,226500.0
1999-12-20 09:15:00,NSE:ACCELYA,704.1,704.15,683.0,704.15,201950.0
1999-12-21 09:15:00,NSE:ACCELYA,750.0,750.0,649.9,710.0,354600.0
1999-12-22 09:15:00,NSE:ACCELYA,749.0,763.6,700.0,705.0,340900.0
1999-12-23 09:15:00,NSE:ACCELYA,704.0,727.0,697.0,718.9,96450.0
1999-12-24 09:15:00,NSE:ACCELYA,690.0,695.0,658.5,658.5,102850.0
1999-12-27 09:15:00,NSE:ACCELYA,625.0,657.0,606.9,606.9,76000.0
1999-12-28 09:15:00,NSE:ACCELYA,561.45,637.0,560.0,605.0,259050.0
1999-12-29 09:15:00,NSE:ACCELYA,623.0,656.15,617.0,656.15,60650.0
1999-12-30 09:15:00,NSE:ACCELYA,679.0,708.65,670.0,708.65,83550.0
2000-01-03 09:15:00,NSE:ACCELYA,760.0,765.35,745.0,765.35,108800.0
2000-01-04 09:15:00,NSE:ACCELYA,780.0,790.0,727.0,765.0,206350.0
2000-01-05 09:15:00,NSE:ACCELYA,711.0,729.0,707.8,707.8,179600.0
2000-01-06 09:15:00,NSE:ACCELYA,700.0,713.0,651.2,651.2,75800.0
2000-01-07 09:15:00,NSE:ACCELYA,599.1,610.0,599.1,599.1,33800.0
2000-01-10 09:15:00,NSE:ACCELYA,625.0,643.0,551.2,551.2,66050.0
2000-01-11 09:15:00,NSE:ACCELYA,580.0,590.0,507.1,507.1,105750.0
2000-01-12 09:15:00,NSE:ACCELYA,515.0,553.3,505.0,553.3,32050.0
2000-01-13 09:15:00,NSE:ACCELYA,569.0,597.6,553.3,560.1,99650.0
2000-01-14 09:15:00,NSE:ACCELYA,561.0,569.0,518.3,518.3,61550.0
