datetime,symbol,open,high,low,close,volume
2020-06-24 09:15:00,NSE:AARVI,24.700001,24.700001,24.700001,24.700001,1.0
2020-06-25 09:15:00,NSE:AARVI,25.9,25.9,25.9,25.9,1000.0
2020-06-26 09:15:00,NSE:AARVI,27.15,27.15,27.15,27.15,51.0
2020-06-29 09:15:00,NSE:AARVI,28.5,28.5,28.5,28.5,51.0
2020-06-30 09:15:00,NSE:AARVI,29.9,29.9,29.9,29.9,1260.0
2020-07-01 09:15:00,NSE:AARVI,31.35,31.35,31.299999,31.35,8263.0
2020-07-02 09:15:00,NSE:AARVI,32.900002,32.900002,32.900002,32.900002,1250.0
2020-07-03 09:15:00,NSE:AARVI,34.5,34.5,34.5,34.5,380.0
2020-07-06 09:15:00,NSE:AARVI,36.200001,36.200001,36.200001,36.200001,500.0
2020-07-07 09:15:00,NSE:AARVI,38.0,38.0,38.0,38.0,2718.0
2020-07-08 09:15:00,NSE:AARVI,39.900002,39.900002,36.099998,36.549999,35164.0
2020-07-09 09:15:00,NSE:AARVI,34.75,36.0,34.75,35.0,5669.0
2020-07-10 09:15:00,NSE:AARVI,36.0,36.75,34.099998,35.950001,8201.0
2020-07-13 09:15:00,NSE:AARVI,37.700001,37.700001,34.799999,35.849998,2325.0
2020-07-14 09:15:00,NSE:AARVI,36.0,37.5,34.099998,35.150002,3718.0
2020-07-15 09:15:00,NSE:AARVI,33.849998,35.849998,33.400002,33.400002,4592.0
2020-07-16 09:15:00,NSE:AARVI,31.9,32.900002,31.75,31.75,1407.0
2020-07-17 09:15:00,NSE:AARVI,32.0,32.900002,30.700001,32.900002,432.0
2020-07-20 09:15:00,NSE:AARVI,34.299999,34.299999,31.5,32.950001,2724.0
2020-07-21 09:15:00,NSE:AARVI,31.5,34.200001,31.35,31.4,5232.0
2020-07-22 09:15:00,NSE:AARVI,32.900002,32.950001,32.75,32.950001,1265.0
2020-07-23 09:15:00,NSE:AARVI,34.5,34.5,31.4,31.6,10784.0
2020-07-24 09:15:00,NSE:AARVI,32.75,32.75,30.1,30.35,343.0
2020-07-27 09:15:00,NSE:AARVI,31.75,31.75,31.0,31.4,545.0
2020-07-28 09:15:00,NSE:AARVI,32.75,32.75,29.85,32.0,442.0
2020-07-30 09:15:00,NSE:AARVI,32.0,32.0,31.0,32.0,1108.0
2020-07-31 09:15:00,NSE:AARVI,30.4,32.5,30.4,31.5,32030.0
2020-08-03 09:15:00,NSE:AARVI,29.950001,33.049999,29.950001,31.65,1894.0
2020-08-04 09:15:00,NSE:AARVI,33.200001,33.200001,30.1,30.1,5135.0
2020-08-05 09:15:00,NSE:AARVI,28.65,31.5,28.65,30.700001,506.0
2020-08-06 09:15:00,NSE:AARVI,30.700001,31.700001,29.25,30.9,10461.0
2020-08-07 09:15:00,NSE:AARVI,30.0,31.549999,28.049999,29.700001,6458.0
2020-08-10 09:15:00,NSE:AARVI,27.0,32.400002,27.0,32.099998,3311.0
2020-08-11 09:15:00,NSE:AARVI,31.5,34.25,30.0,32.900002,282.0
2020-08-12 09:15:00,NSE:AARVI,30.4,33.25,30.15,30.65,15688.0
2020-08-13 09:15:00,NSE:AARVI,31.0,31.0,29.299999,30.75,3402.0
2020-08-14 09:15:00,NSE:AARVI,33.349998,33.799999,31.9,33.799999,17516.0
2020-08-17 09:15:00,NSE:AARVI,37.150002,37.150002,37.150002,37.150002,5632.0
2020-08-18 09:15:00,NSE:AARVI,40.849998,40.849998,39.099998,40.849998,9293.0
2020-08-19 09:15:00,NSE:AARVI,44.5,44.900002,41.0,44.900002,11506.0
2020-08-20 09:15:00,NSE:AARVI,46.0,46.0,42.700001,45.099998,20793.0
2020-08-21 09:15:00,NSE:AARVI,45.099998,45.849998,43.5,44.450001,6836.0
2020-08-24 09:15:00,NSE:AARVI,44.5,45.450001,43.5,44.400002,3264.0
2020-08-25 09:15:00,NSE:AARVI,44.0,45.0,43.0,43.75,3010.0
2020-08-26 09:15:00,NSE:AARVI,44.5,44.5,42.25,43.0,2717.0
2020-08-27 09:15:00,NSE:AARVI,45.150002,45.150002,43.25,44.400002,1093.0
2020-08-28 09:15:00,NSE:AARVI,44.0,44.0,42.5,44.0,2131.0
2020-08-31 09:15:00,NSE:AARVI,44.0,44.5,41.799999,41.799999,6971.0
2020-09-01 09:15:00,NSE:AARVI,41.799999,41.799999,40.0,41.5,424.0
2020-09-02 09:15:00,NSE:AARVI,42.0,42.0,40.900002,40.900002,367.0
2020-09-03 09:15:00,NSE:AARVI,41.099998,42.900002,38.950001,40.650002,781.0
2020-09-04 09:15:00,NSE:AARVI,39.0,42.5,38.650002,42.0,1070.0
2020-09-07 09:15:00,NSE:AARVI,40.099998,41.950001,39.950001,40.950001,345.0
2020-09-08 09:15:00,NSE:AARVI,40.950001,40.950001,38.950001,38.950001,584.0
2020-09-09 09:15:00,NSE:AARVI,38.950001,38.950001,37.049999,37.049999,939.0
2020-09-10 09:15:00,NSE:AARVI,37.049999,37.049999,35.0,35.950001,4366.0
2020-09-11 09:15:00,NSE:AARVI,36.950001,36.950001,36.0,36.0,520.0
2020-09-14 09:15:00,NSE:AARVI,36.0,36.0,34.349998,34.400002,2681.0
2020-09-15 09:15:00,NSE:AARVI,35.400002,35.400002,35.0,35.400002,2250.0
2020-09-16 09:15:00,NSE:AARVI,37.150002,37.150002,36.5,37.099998,972.0
2020-09-17 09:15:00,NSE:AARVI,37.0,38.950001,36.150002,37.950001,1207.0
2020-09-18 09:15:00,NSE:AARVI,38.0,38.150002,38.0,38.099998,480.0
2020-09-21 09:15:00,NSE:AARVI,39.700001,39.700001,38.200001,38.200001,2670.0
2020-09-22 09:15:00,NSE:AARVI,38.0,38.150002,36.75,38.150002,87.0
2020-09-23 09:15:00,NSE:AARVI,39.900002,39.900002,37.0,39.849998,154.0
2020-09-24 09:15:00,NSE:AARVI,39.849998,39.849998,37.950001,37.950001,354.0
2020-09-25 09:15:00,NSE:AARVI,37.950001,39.549999,37.950001,39.549999,182.0
2020-09-28 09:15:00,NSE:AARVI,39.0,41.5,37.599998,39.299999,7536.0
2020-09-29 09:15:00,NSE:AARVI,39.299999,39.299999,38.5,38.5,196.0
2020-09-30 09:15:00,NSE:AARVI,40.299999,40.400002,36.650002,40.150002,1970.0
2020-10-01 09:15:00,NSE:AARVI,40.049999,40.900002,39.0,40.799999,460.0
2020-10-05 09:15:00,NSE:AARVI,42.799999,42.799999,42.099998,42.799999,5851.0
2020-10-06 09:15:00,NSE:AARVI,44.900002,44.900002,42.0,42.599998,3692.0
2020-10-07 09:15:00,NSE:AARVI,44.5,44.5,40.549999,43.400002,3477.0
2020-10-08 09:15:00,NSE:AARVI,43.950001,44.0,40.599998,43.950001,1640.0
2020-10-09 09:15:00,NSE:AARVI,45.0,45.0,40.849998,41.150002,2573.0
2020-10-12 09:15:00,NSE:AARVI,41.150002,43.799999,37.25,40.0,1000.0
